,script_len,char_per_line,if_freq,false_freq,true_freq,whitesp_freq,lines_100,return_freq,var_freq,this_freq,toString_freq,eval_freq,comment_amount,words_count,vowel_freq,non_read_freq,scr_entropy,str_enc_freq
0,22419.0,38.12755102040816,0.01701732673267327,0.0,0.0,0.35175520763637985,0.0,0.04950495049504951,0.0297029702970297,0.0006188118811881188,0.0003094059405940594,0.0006188118811881188,4.0,3232.0,0.13497479816227306,0.5957446808510638,4.273734361608699,0.0
1,13076.0,36.12154696132597,0.005192107995846314,0.010384215991692628,0.02596053997923157,0.3589018048332823,0.0,0.0,0.0,0.0010384215991692627,0.0,0.0,0.0,963.0,0.13207402875497093,0.6395686754359131,4.221753942215693,0.00015295197308045274
2,10329.0,42.33196721311475,0.03026634382566586,0.007263922518159807,0.0036319612590799033,0.36392680801626487,0.0,0.002421307506053269,0.01694915254237288,0.002421307506053269,0.0,0.0,28.0,826.0,0.16816729596282312,0.5349017329848,4.175061752963075,0.0
3,3151.0,47.02985074626866,0.03636363636363636,0.0,0.0,0.4173278324341479,0.0,0.01090909090909091,0.02181818181818182,0.0,0.0,0.0,1.0,275.0,0.15074579498571883,0.584893684544589,3.9746031754336344,0.0
4,29339.0,52.39107142857143,0.020815264527320035,0.0004336513443191674,0.0013009540329575022,0.392855925559835,0.0,0.0008673026886383347,0.01821335646140503,0.0008673026886383347,0.0,0.0,65.0,2306.0,0.15259552131974505,0.5726166536010089,4.087244688213075,0.0
5,17911.0,33.66729323308271,0.026174496644295303,0.00738255033557047,0.003355704697986577,0.3526324604991346,0.0,0.006711409395973154,0.032214765100671144,0.0,0.0,0.0,10.0,1490.0,0.15258779520964771,0.5620010049690135,4.28151496833562,0.0
6,24528.0,36.55439642324888,0.020380434782608696,0.0006793478260869565,0.001358695652173913,0.4279191128506197,0.0,0.033627717391304345,0.00985054347826087,0.0,0.0,0.0,2.0,2944.0,0.12153457273320287,0.6667482061317678,4.13960212174903,0.0
7,153969.0,74.99707744763761,0.01656196459166191,8.158603247124092e-05,8.158603247124092e-05,0.25968863862206026,0.007793472966390648,0.012972179162927307,0.02210981479970629,0.0006526882597699274,0.0004895161948274456,0.0,1.0,12257.0,0.08054218706362969,0.7134553059382084,4.6215365059038795,0.06170073196552553
8,47386.0,44.285981308411216,0.01752051452650255,0.004657351962741184,0.006209802616988246,0.33564765964630905,0.0,0.0053226879574184965,0.0035484586382789974,0.0013306719893546241,0.0006653359946773121,0.0,56.0,4509.0,0.1859832017895581,0.4965601654497109,4.418953740792622,0.0
9,451272.0,41.065793065793066,0.012150242420702144,5.841462702260646e-05,3.894308468173764e-05,0.37599718130085624,9.1000091000091e-05,0.01787487586891758,0.01452577058628814,0.00015577233872695055,0.0002920731351130323,0.0,3.0,51357.0,0.14844262440390718,0.590626052580262,4.268355779422031,0.0
10,159348.0,51.04035874439462,0.0038422131147540983,0.0,0.0,0.6314607023621257,0.0,0.0195952868852459,0.009605532786885246,0.00012807377049180329,0.00038422131147540983,0.0,1.0,7808.0,0.10007028641714989,0.7406744985817205,2.8450114157969524,0.0
11,102327.0,67.81113320079523,0.007456685430221507,7.31047591198187e-05,7.31047591198187e-05,0.20721803629540592,0.003976143141153081,0.0076028949484611445,0.002193142773594561,0.0,0.0,0.0,0.0,13679.0,0.09480391294575234,0.6290324156869643,4.9121452943109105,0.06123506015030246
12,484.0,34.57142857142857,0.0,0.0,0.014925373134328358,0.21074380165289255,0.0,0.0,0.04477611940298507,0.0,0.0,0.0,0.0,67.0,0.14669421487603307,0.4896694214876033,4.8735921373462,0.0
13,39635.0,35.83634719710669,0.017317939609236235,0.00022202486678507994,0.0008880994671403197,0.37123754257600605,0.0009041591320072332,0.02331261101243339,0.02886323268206039,0.0004440497335701599,0.0013321492007104796,0.0006660746003552398,0.0,4504.0,0.13808502586098145,0.6185189857449224,4.3920414728281605,0.0
14,11414.0,51.414414414414416,0.007547169811320755,0.0,0.0,0.3772560014017873,0.0,0.02358490566037736,0.01509433962264151,0.0,0.0018867924528301887,0.0,1.0,1060.0,0.16681268617487297,0.5561591028561416,4.196946404794403,0.0
15,9466.0,32.86805555555556,0.022325581395348838,0.0,0.0,0.4056623705894781,0.0,0.013023255813953489,0.022325581395348838,0.0,0.0,0.0,0.0,1075.0,0.1533910838791464,0.5940207056834989,3.9843461493951464,0.0
16,32371.0,70.9890350877193,0.005385029617662897,0.00026925148088314486,0.0005385029617662897,0.32195483611874826,0.0,0.004846526655896607,0.011847065158858373,0.0,0.0,0.0,1.0,3714.0,0.16533316857681257,0.5298878625930616,4.44137683512006,0.0
17,7601.0,39.795811518324605,0.0218408736349454,0.0031201248049922,0.0015600624024961,0.34284962504933564,0.0,0.0202808112324493,0.0109204368174727,0.0062402496099844,0.0,0.0,23.0,641.0,0.18273911327456913,0.4936192606236022,4.316827229015572,0.0
18,157622.0,47.24880095923261,0.014630879398279326,0.00015455154293957034,0.00015455154293957034,0.379204679549809,0.0,0.026273762299726958,0.01488846530317861,0.0006182061717582814,5.151718097985678e-05,0.00020606872391942712,2.0,19411.0,0.13224042329116495,0.6116468513278603,4.305910603350512,3.8065752242707234e-05
19,23951.0,48.19114688128773,0.00673758865248227,0.0010638297872340426,0.0014184397163120568,0.055488288589202954,0.004024144869215292,0.0010638297872340426,0.011702127659574468,0.0007092198581560284,0.0,0.0,3.0,2820.0,0.21644190221702642,0.3389420065968018,5.283137996943604,0.0
20,2072.0,109.05263157894737,0.004081632653061225,0.0,0.0,0.10086872586872588,0.0,0.004081632653061225,0.0,0.0,0.0,0.0,0.0,245.0,0.21573359073359075,0.3730694980694981,4.910325221763241,0.0
